tweet_id,content,post_date,relevant,final_stance,final_sentiment,final_children
D621,"É #LulaPresidente1⃣3⃣ até a vitória! ",2022-10-29,0,,,
B28819,"@erickR1b3iro O que vc vai dizer sobre os demais q vacinam crianças: Israel, Canadá, Hungria, Áustria, Polônia, Portugal, Irlanda, Dinamarca, HongKong, Grécia, Chile, Argentina,etc.\n.\nIsrael 🇮🇱 é o país +avançado na vacinação infantil.",2022-01-04,1,favorable,positive,true
D993,"O Ministério Público Federal começou 2022 abrindo 12 investigações com base no relatório final da CPI da Covid. As ações negacionistas do governo no combate à pandemia, o boicote à ciência e à vacinação não podem ficar impunes! ",2022-01-05,1,favorable,negative,false
D941,"Com a flexibilização do uso de agrotóxicos proibidos em diversos países, por serem considerados cancerígenos, perigosos e nocivos à saúde humana, a vida do povo brasileiro está em risco.",2022-05-11,0,,,
D593,"7 estados brasileiros estão com 80% dos leitos infantis para COVID-19 ocupados. A vacinação é o único caminho para superar esses números alarmantes, a fala do presidente contra a vacina é perigosa e irresponsável. Não escutem o presidente, vacinem nossas crianças!",2022-01-27,1,favorable,negative,true
D876,"O possível controle de @elonmusk sobre o Twitter seria uma garantia da verdadeira liberdade. Seria uma vacina contra narrativas que viraram verdadeiras ditaduras (como a que a @CNNBrasil impõe na sua linha editorial), e que estão a serviço do propósito político do progressismo.",2022-04-15,0,,,
D114,"@Brunoantz Dm",2022-09-16,0,,,
D1033,"Conseguimos grande vitória na Câmara  c/ aprovação de um projeto, de minha autoria, q obriga estabelecimentos abertos ao público a incluírem o símbolo de autismo em placas de prioridade. Só uma mãe ou um pai q tem filho c/ espectro autista sabe o valor da prioridade em uma fila",2022-05-11,0,,,
D207,"@Sou_Fa_McFly A SMS aguarda o recebimento de Nota Técnica do MS e o recebimento de doses para dar início a imunização da 4º dose do grupo 30 anos +.",2022-07-26,1,favorable,negative,false
D960,"Só 5 estados vão pedir comprovante de vacinação nas escolas ",2022-01-20,1,unclear,unclear,true
D733,"Por isso, reforçamos o apelo aos pais e responsáveis: cadastrem as crianças e levem até os locais que estiverem realizando vacinação contra a Covid-19, conforme a programação diária divulgada no portal da Prefeitura de Fortaleza. Juntos, vamos vencer a pandemia!",2022-07-18,1,favorable,positive,true
D445,"Mas que entrevista ao Canal Livre, meus amigos. Ciro deixou claro que não terá sangue de barata para defender sua esposa, mostrou que está ao lado do povo e deixou nu os serviçais dos saqueadores da Petrobras. Transparente, afiado e preparado. Simplesmente o pré candidato do PDT.",2022-05-09,0,,,
D844,"Bom dia. As equipes da prefeitura estão atentas ao cenário de ventos fortes e chuva que ocorrem em Porto Alegre e mobilizadas para atender ocorrências. Reforço que em casos de emergência moradores devem contatar os números da Defesa Civil (199) e Bombeiros (193).",2022-08-18,0,,,
D394,"🤳 É preciso anexar documento da criança, comprovante de residência em nome dos pais ou responsável e documento com foto que comprove filiação. No dia da vacina, precisam estar no local e apresentar o documento de identificação deles e da criança, e o comprovante de residência.",2022-07-19,1,favorable,positive,true
B28095,"Lewandowski libera exigência de vacinação em universidades.\nQuando é que esse cara vai encostar mesmo ?  ",2022-01-01,1,favorable,negative,false
D1396,"🚨 No Parque da Sementeira e no Carro da Vacina, serão ofertadas somente as vacinas contra Covid e contra Influenza, das 8 às 13 horas.",2022-04-20,1,favorable,positive,false
D52,"Queremos emprego, comida barata e renda que permita uma vida digna. Bolsonaro destruiu anos do avanço econômico, que havia melhorado a vida do povo. Vote Benedita 1377 para deputada federal novamente, junto com Lula na hora de reconstruir o Brasil! ",2022-09-04,0,,,
D1113,"Bom dia, pessoal. Chegou o dia começar a proteger nossas crianças de 5 a 11 anos. A linda e corajosa Maíse Pinheiro, de 7 anos, foi a primeira a ser vacinada. Me sinto muito honrado de poder dar esse ponta pé inicial nesse tão aguardado momento para as famílias de nossa cidade. ",2022-01-17,1,favorable,positive,true
D227,"💣 Bomba! Nosso mandato revelou que Bolsonaro está aparelhando a Funai com gente sem qualificação só para desmontar as políticas para os povos indígenas. Tem até vendedor de carro e ex-assessor do Collor! Bolsonaro é um inimigo do meio ambiente e precisa ser combatido! ",2022-10-18,0,,,
B30130,"Nossos sentimentos e solidariedade ao povo afegão, especialmente às quase mil vítimas já contabilizadas do forte terremoto que atingiu o país.\n\nQue as Nações Unidas e especialmente os países ricos possam agir com presteza para minimizar os efeitos humanitários da tragédia.",2022-06-22,0,,,
D53,"Enquanto o Bolsonaro faz piada preconceituosa sobre a vacina da varíola dos macacos, os casos sobem. Será que o desgoverno vai esperar acontecer como foi com o Covid-19? Não podemos tolerar esse descaso novamente!",2022-08-12,1,favorable,negative,false
D959,"Com autotestes e exigindo passaporte vacinal, universidades públicas preparam volta presencial ",2022-01-24,1,favorable,positive,false
B29325,"Muito obrigado a todos vocês que servem a nossa população, buscando uma cidade cada vez mais humana, moderna e inclusiva.\n\nFeliz Dia do Servidor!",2022-10-28,0,,,
D71,"@JornalOGlobo FakeNews sobre aborto?",2022-10-16,0,,,
B29785,"Uma das questões do debate de candidaturas à Presidência ontem foi sobre cobertura vacinal. Quem me acompanha, lembra o quanto falo disso.\n\nAs vacinações estavam em queda; a pandemia de Covid agravou.\n\nEm RO, não há um único movimento de parlamentares para cobrar adequada ação.",2022-08-29,1,favorable,negative,false
D529,"A chacina do Jacarezinho completa hj 1 ano e 6 meses. Neste mês da consciência negra, o direito ao luto, à memória e à reparação das famílias vítimas segue sendo negado. Enquanto um jovem negro for morto a cada 23min, ñ há democracia. Seguimos em luta por nossas vidas faveladas!",2022-11-06,0,,,
D1268,"@gvilleth @CancerJack Obrigada pelo apoio, Gustavo! 😊💚",2022-09-26,0,,,
B30259,"Um empregado rouba uma empresa, para sair em justa causa um parto. Mas um trabalhador não vacinado logo é demitido.\nSerá isso justo?\nVocês acham normal?\nEsse passaporte é o maior absurdo da história.",2022-01-15,1,unfavorable,negative,false
D1419,"Com Bolsonaro, tem compra de viagra e prótese peniana pelas Forças Armadas, hospitais públicos sem dipirona e isenção fiscal à cloroquina e ivermectina, que não funcionam para tratar a covid. 👇",2022-04-26,1,unclear,negative,false
D639,"O Brasil precisa ampliar vagas em universidades públicas e baratear o financiamento estudantil. Bolsonaro faz justamente o contrário: reduz orçamento das públicas e restringe o FIES - que terá orçamento 35% menor em 2022. É um governo contra a ciência, a pesquisa e a educação.",2022-02-03,0,,,
D330,"Bolsonaro destruiu políticas públicas para mulheres. Inclusive, CORTOU verbas de ações de combate ao câncer de mama. #debatenaglobo #lulanaglobo ",2022-10-29,0,,,
D1345,"@lanadeholanda Fazer durante 4 finais de semana eventos (com bloqueio sanitários)com os blocos tradicionais do Rio.  Gratuitos e só com ambulantes vendendo.  50 mil pessoas dia.  Essa foi a proposta apresentada ontem.",2022-01-05,0,,,
D810,"Link para conferir as listas:\n opção é consultar o próprio cadastro no Vacine Já:\n",2022-01-19,1,favorable,positive,false
D105,"Chegaram as primeiras doses de vacina contra covid para as crianças. Prepara o braço da turminha de 5 a 11 anos que chegou a hora deles! Não vamos medir esforços para imunizar toda nossa cidade. ",2022-01-14,1,favorable,positive,true
D1270,"@lek_couto @CancerJack Obrigada, Matheus! 😊💚",2022-09-26,0,,,
D1325,"Tá aí o calendário de vacinação da segunda dose de reforço para quem tem mais de 60 anos!  Bora se proteger!  Bora vacinar! ",2022-04-21,1,favorable,positive,false
D86,"Para um pessoal aí, 'efeito adverso extremamente raro' é aquilo que acontece com o filho de outra pessoa. Quando bate na sua porta a coisa muda, né?",2022-01-14,1,unfavorable,negative,true
B27937,"Respeito para Jada Pinkett!\n\nMulher. Preta. Portadora de doença autoimune. Referência na luta por representatividade\n\nWill Smith (esposo) é o 5°homem preto a receber, na história do Oscar, a estatueta de melhor ator. Infelizmente, a vitória foi ofuscada pela agr€ssão contra Jada",2022-03-29,0,,,
D246,"Minha solidariedade a @lucasfresno , que está sendo processado por Luciano Hang por um post do cantor no twitter. É um disparate que, justo o empresário que teria usado a própria mãe como cobaia na pandemia, represente contra um artista por danos morais. Estamos juntos, Lucas!",2022-05-18,0,,,
D786,"Iniciamos hoje (28/02) a livre demanda de vacinação contra a Covid-19 para crianças de 5 a 11 anos que ainda não tomaram a 1ª dose contra a Covid-19. ",2022-02-28,1,favorable,positive,true
D320,"Vitória! A bancada de oposição da @assembleia_PR conseguiu na justiça suspender a tramitação do projeto de lei que proíbe ações de controle vacinal no Paraná. O PL é um retrocesso que apenas contribui para a desinformação sobre a importância da vacinação no combate ao COVID. Go!",2022-03-10,1,favorable,positive,false
D1203,"@tracoticatraco @felipeandrade07 A gestão tem 1 ano e 2 meses, e para reverter o descaso das gestões anteriores, é pouco tempo. O ano de 2021, foi de combate à pandemia para salvar vidas e uma ampla campanha de vacinação contra covid-19. Mas nem por isso, deixamos de trabalhar em todas as áreas. #EquipeEd",2022-03-08,1,favorable,positive,false
D137,"@BlogdoNoblat Quem tem que tomar a vacina é você. @jairbolsonaro tem histórico de atleta. E você, senil?🤔 #BolsonaroAte2026",2022-03-01,1,unfavorable,negative,false
D39,"@drhchucrute Oi, ainda estamos analisando a situação atual da pandemia para tomar a decisão sobre o retorno das aulas. Isso dependerá da redução de casos da covid-19, do avanço da vacinação em BV e da avaliação do Comitê Municipal.",2022-01-24,1,favorable,unclear,true
D302,"@sjluchi17 @CarlosMoises Estamos sim. Confere lá no vacinometro: ",2022-01-12,1,favorable,positive,false
D17,"A cretinice dos Bolsonaristas; incentivam o povo a não se vacinar, mas não se arriscam a ficar sem vacina. ",2022-01-30,1,favorable,negative,false
D1219,"Recebemos 12 mil vacinas contra covid-19 para começar a imunizar as crianças de Belém, começando pelas crianças com comorbidades e com deficiência, a partir de segunda-feira. Confie na ciência e vacine seus filhos e filhas. Vamos juntos construir um futuro saudável e feliz. ",2022-01-14,1,favorable,positive,true
D176,"Hoje desde cedo na querida cidade de Rio Verde sendo recebida com muito carinho no Hospital do Câncer e na Associação Pestallozzi , instituições que pude apoiar com emendas parlamentares! Alegria em contribuir com ações tão importantes para nossa população! Contem comigo sempre! ",2022-05-13,0,,,
C1851,"@BolsonaroSP Banner, é só moderna o cotovelo que passa!",2022-09-09,0,,,
D730,"Reforçamos a importância da vacina para a proteção de nossas crianças. Estamos registrando baixa adesão deste público num contexto em que ocorrem casos mais graves nos pequenos. Não é hora de relaxar. Vacinas salvam vidas!",2022-07-27,1,favorable,negative,true
B31050,"É com muita emoção que compartilho com vcs as primeiras imagens da vacinação contra a Covid-19 das nossas crianças de 5 a 11 anos! 👦🏽👧🏻\n\nPais, mães e responsáveis: vacinem suas crianças. A vacina é segura e salva vidas! 💉✨🙏 ",2022-01-15,1,favorable,positive,true
B30515,"Além dos pontos fixos e volantes, teremos dois pontos de vacinação drive thru: na Faculdade Fibra, no bairro de Nazaré, e na Universidade da Amazônia (Unama) do Umarizal.\n\nConfira os locais: \n#GovernodaNossaGente",2022-03-24,1,favorable,positive,false
D1375,"Hoje iniciamos nosso ano letivo. Nossas 78 escolas e CMEIS estão seguras e preparadas p/ receber toda comunidade escolar. Será obrigatório comprovante de vacinação p/ todos acima de 12 anos, alunos, professores e todos os servidores que trabalham ou prestam serviços nas escolas +",2022-01-31,1,favorable,positive,true
D516,"É uma alegria ter Nísia Trindade à frente do Ministério da Saúde. Nísia, que foi a primeira mulher a presidir Fiocruz, o fez de forma exemplar, com políticas inovadoras e de impacto e sem dúvidas fará um trabalho importantíssimo na reconstrução do nosso país ✊🏾 ",2022-12-24,0,,,
D268,"Mais uma vez Bolsonaro é desmoralizado em rede nacional. Nota emitida pelo gabinete de Barra Torres, presidente da Anvisa, responde declaração do presidente negacionista, que questionou suposto interesse da agência relacionado a imunização infantil contra Covid. ",2022-01-09,1,favorable,negative,true
D443,"Pq vacinar crianças contra pólio? A última vez que o Brasil registrou um caso da doença foi em 1989. Não podemos deixar o vírus da paralisia infantil voltar a circular. Procure um dos 123 postos de saúde de POA e coloque em dia a caderneta de vacinação das crianças.",2022-08-10,1,unclear,unclear,false
D1217,"Estamos ampliando os locais de testagem de covid-19 para todas as 50 Unidades Básicas de Saúde (UBS) e Estratégia Saúde da Família (ESF). Também nessas unidades, maiores de 12 anos podem se vacinar com a dose de reforço, ou qualquer uma das outras doses. Use máscara e se proteja. ",2022-01-18,1,favorable,positive,true
