,id,tweet_id,post_date,content,relevant,final_stance,final_sentiment,final_children
7533,34763,D866,2022-03-08,"@toque_2 @valeopoldino Boa tarde! Vamos avaliar o cenário da pandemia, internações e contágio, para discutir cientificamente sobre a retirada da obrigatoriedade do uso da proteção nos espaços públicos. Abraço.",False,,,
7534,35297,D1400,2022-02-11,"Para garantir a segurança dos participantes, temos trabalhado para que a corrida aconteça dentro dos parâmetros dos órgãos de saúde, seguindo as orientações dos protocolos de segurança com horário de partidas alternados e com a exigência do comprovante de vacina. 💉✨",True,favorable,positive,false
7535,34602,D705,2022-10-26,"Em Fortaleza, a luta contra a pandemia foi e é encarada com muita seriedade, reunindo esforço de gestores e profissionais da saúde. Vacinas salvam vidas!",True,favorable,positive,false
7536,34266,D369,2022-01-22,Estou bem graças às vacinas que tomei regularmente. #NegacionismoNão Vamos em frente ✊🏾,True,favorable,positive,false
7537,34503,D606,2022-01-10,"A violência obstétrica é muito perversa. Presidi a CPI do Hospital da Mulher de Cabo Frio, em 2019, onde 10 bebês foram a óbito em apenas um mês, e os relatos das mães eram chocantes. Hj temos um GT na Alerj p/ denúncias. Solidariedade a Shantal e as demais vítimas. #Fantastico",False,,,
7538,34787,D890,2022-03-07,"Com esse gesto de enviar ajuda  aos ucranianos no momento da abertura dos corredores humanitários, o Brasil mantém sua tradição de país solidário. Esse assunto continuará em pauta nesta semana no plenário do @SenadoFederal.",False,,,
7539,35081,D1184,2022-05-23,"Diante do cenário epidemiológico de Belém, o DEVS/SESMA está recomendando, a partir de hoje, a desobrigação do uso de máscaras em locais fechados, exceto para pessoas com sintomas gripais, com comorbidades, imunossuprimidas, grávidas, idosos a partir de 70 anos e nos transportes.",False,,,
7540,15232,B30242,2022-01-10,"@andreoferro Mas é preciso debater porque eles acabam influenciando as pessoas do grupo. Pelo menos um contraponto eu tenho que deixar lá para a audiência pensar. E uns links cientificos \n\nPorque essa gente apela. Até foto de uma jovem sem uma perna colocaram, dizendo que foi a vacina 🙈",True,favorable,negative,false
7541,23403,B28440,2022-07-12,"O lançamento da nossa pré-candidatura ganhou um reforço de peso: a professora @desisalg lançará com a gente sua pré-candidatura ao Senado nesta quinta (14). \n\n⏰ 14/07 - 18h30\n📍 R. Des. Benvindo Valente, 260 -  Curitiba. ",False,,,
7542,9222,B29901,2022-03-05,Ucrânia diz que Rússia não respeitou cessar-fogo em corredor humanitário; retirada de civis é adiada\n ,False,,,
7543,34161,D264,2022-01-18,Pesquisa do DataFolha mostra que a imensa maioria dos brasileiros quer que o passaporte vacinal seja exigido em lugares fechados e que Bolsonaro age para atrapalhar imunização das crianças contra COVID-19. ,True,favorable,negative,true
7544,34829,D932,2022-10-08,#Florestas ,False,,,
7545,34351,D454,2022-01-17,"A vida vai ficar muito complicada para quem não se imunizar. Afinal, se eles dizem que é direito não se vacinar, também é direito dos locais decidir que eles não são bem vindos.",True,favorable,negative,false
7546,33967,D70,2022-10-22,"Lula quer fazer os cristãos de otários no período eleitoral, pesquisem sobre o PNDH 3 e saibam a verdadeira posição do Ladrão sobre aborto e ideologia de gênero. ",False,,,
7547,34338,D441,2022-08-29,"Bolsonaro diz que lamenta as mortes por COVID, mas fez apologia ao tratamento precoce, dificultou a compra de vacinas e debochou de doentes. Canalha!!! #DebateNaBand #CiroNaBand",True,favorable,negative,false
7548,34470,D573,2022-04-28,"Nesta segunda-feira o assassinato do jovem de 18 anos, Jonathan Ribeiro no Jacarezinho escancara a fragilidade das vidas da nossa juventude negra. Um cabo do Batalhão de Choque admitiu que atirou no rapaz sem a ocorrência de confronto. 👇🏾",False,,,
7549,34315,D418,2022-01-19,"‼️ 📂 No vídeo acima eu explico quais os documentos necessários e você encontra todas as informações no Conecta Recife, ",True,favorable,positive,false
7550,34720,D823,2022-01-14,👩🏾‍💻Iniciamos hoje o #MutirãoDeCadastramento para vacinação de crianças de 5 a 11 anos contra a Covid-19. 👧🏽🧒🏽 ,True,favorable,positive,true
7551,22183,B30810,2022-04-26,"As praias são os lugares + democráticos e populares de nossa cidade. É importante que o espaço do outro seja respeitado, sem ser invadido por um som alto, que chega a obrigar as pessoas que estão lá se divertindo, descansando ou curtindo a se retirarem do local.1/3 ",False,,,
7552,33946,D49,2022-10-21,"Bom dia! Em Padre Miguel, mais um encontro emocionante de @lulaoficial com nosso povo! Nós merecemos um presidente que valoriza a nossa população, o SUS, a Fiocruz, o esporte, a cultura popular. Por isso, o #BrasildaEsperança 13 vai vencer o ódio e a mentira! 📸 @ricardostuckert ",False,,,
7553,35137,D1240,2022-03-03,"PF abriu inquérito contra Bolsonaro para apurar falsa associação da vacina da #Covid_19 com o desenvolvimento da Aids, que ele fez em outubro de 2021. Já não era sem tempo. Mais uma mentira criminosa! #ForaBolsonaro #ForaBolsonaroVagabundo #ForaBolsonaroeSuaQuadrilha #LULA2022",True,favorable,negative,false
7554,34614,D717,2022-09-09,"Reforço a importância da imunização para a prevenção de doenças. Por isso, conto com o apoio de todos vocês nessa missão. 🤝🏼",True,favorable,positive,false
7555,35113,D1216,2022-01-19,"Há um ano, começávamos a campanha de vacinação contra covid-19 em Belém. Com a ajuda de profissionais de saúde e instituições, e com o engajamento da população, no tornamos a cidade que mais vacinou no país. E o trabalho não para: agora é a vez das crianças serem imunizadas. ",True,favorable,positive,true
7556,34843,D946,2022-03-10,Ao menos 51 das 69 universidades federais vão exigir dos alunos comprovante de vacinação contra a Covid ,True,unclear,unclear,false
7557,34640,D743,2022-06-17,"Além disso, pedimos a todos que busquem as doses disponíveis e mantenham o cartão de vacinação atualizado. A vacina tem sido fundamental para prevenir casos mais graves. É muito importante a adesão de todos!",True,favorable,positive,false
7558,35083,D1186,2022-05-09,"Já estavam sendo vacinados os trabalhadores da saúde com 18 anos ou mais, pessoas a partir 60 anos, gestantes e puérperas e imunocomprometidos com 12 anos. Os locais de vacinação são as UBS e Estratégias de Saúde da Família, Unifamaz, Fibra, Unama e os Shoppings Centers.",True,favorable,positive,true
7559,35028,D1131,2022-04-02,"Neste dia mundial da conscientização sobre o #Autismo, lembro que a luta pela igualdade e por uma sociedade mais justa e inclusiva é o maior propósito da minha vida, mas um dever de todos! ❤️ ",False,,,
7560,35146,D1249,2022-01-17,Negacionista só bolsonarista divulgador de fake news. Datafolha: 8 em cada 10 brasileiros (79%) apoiam vacinação de crianças de 5 a 11 anos contra #COVID19. Bolsonaro e seguidores estão cada vez mais isolados e em menor quantidade. #VacinaParaCriancasJa #ForaBolsonaroVagabundo,True,favorable,negative,true
7561,34225,D328,2022-12-20,"TRAGÉDIA: Mesmo com vacinação em queda desde 2016, governo Bolsonaro não apresentou NENHUM planejamento para ampliar a vacinação em 2023. Um total de ZERO doses a mais previstas. O Brasil precisa voltar a ter Ministério da Saúde para ontem!",True,favorable,negative,false
7562,34734,D837,2022-10-27,"Parte dos recursos será utilizada para recuperar pontos onde não é necessária a manutenção em camada tão profunda da estrutura. Inclui trechos como av. Princesa Isabel, rua Carlos Trein Filho e rua Anita Garibaldi",False,,,
7563,34877,D980,2022-02-18,"Aos poucos, avançamos na América Latina. O Equador aprovou lei que permite o aborto em casos de estupro. ",False,,,
7564,34923,D1026,2022-06-09,"No Dia da Imunização, reitero a importância das campanhas que acontecem hoje. Se você é público-alvo e ainda não se imunizou contra o Sarampo, Influenza e Covid19, não perca tempo! Vacine-se agora mesmo!",True,favorable,positive,false
7565,34171,D274,2022-09-29,"A campanha também serve para colocarmos em evidência temas como o Autismo e a necessidade de mais estrutura. Afinal, se os candidatos sequer discutem na campanha, imagina depois. Fizemos em Floripa, expandimos para Lages e quero levar para todas as regiões! ",False,,,
7566,34223,D326,2022-01-28,"Curitiba suspendeu a vacinação de crianças após relatos de filas de até 2 horas, com pessoas passando mal, sob calor e chuva na capital. Centralizar a vacinação em poucos locais não deu certo. Agilidade e cuidado com as crianças e familiares é o mínimo, @Curitiba_PMC.",True,favorable,negative,true
7567,34556,D659,2022-02-02,"Absurdo!! Enquanto o RN e Natal alcançam a maior taxa de transmissão pela Covid, o prefeito cloroquina e os empresários recorrem à justiça p/ impedir medidas mínimas de controle e de avanço na vacinação. Negacionistas. Se ficassem quietos, seria bom. Mto ajuda quem não atrapalha! ",True,favorable,negative,false
7568,29576,B29452,2022-04-12,"Fortaleza registrou o trimestre de janeiro a março com o menor número de mortes no trânsito, comparado ao mesmo período dos últimos 20 anos. ✅🚦\n\nNos três primeiros meses de 2022, foram contabilizados 26 óbitos, 41% a menos que no mesmo período do ano passado. ",False,,,
7569,34420,D523,2022-11-21,"Já são vários relatos de pessoas baleadas e uma pessoa morta na operação policial no Jacarezinho. Dentre os feriados, duas adolescentes. Essa política de insegurança pública tem como único efeito a violência desmedida e os corpos negros tombados ao chão. A favela quer viver!",False,,,
7570,34480,D583,2022-03-07,"10 meses da Chacina do Jacarezinho, um dos episódios mais brutais e sangrentos que essa cidade já viu. Precisamos de justiça e reparação para as 27 mães que choram a dor da perda de seus filhos. O genocídio negro e favelado precisa acabar!",False,,,
7571,34094,D197,2022-06-23,"Importante ressaltar que, embora eu esteja indo para debater e trazer ideias para o nosso estado e representando a Alerj, minha ida a Oxford será em período de licença não remunerada.",False,,,
7572,25918,B30000,2022-01-27,"O bicho tá pegando, gente! É preciso redobrar os cuidados. Cerca de 80% das pessoas que estão #hospitalizadas não tomaram a #vacina . Além de pôr a própria vida em risco, os não vacinados favorecem a #transmissão\ndo vírus , o que sobrecarrega os hospitais. #vacinaparatodxs . ",True,favorable,negative,false
7573,35012,D1115,2022-04-26,"Auditório do Sindicato dos Urbanitários lotado, agora, na plenária da educação da pré-candidatura de Lucas Abrahão ao governo do estado, construída pela federação PSOL/REDE e por todos aqueles que acreditam em um projeto de mudança para o Amapá. ✊🏼 ",False,,,
7574,34047,D150,2022-03-22,"Presente na mobilização em favor da dignidade salarial dos Militares Estaduais, na governadoria, nesta terça-feira (22), o guerreiro sofreu um mal súbito e infelizmente veio a falecer no local.",False,,,
7575,9389,B30361,2022-09-08,"Assim como a Márcia muitas famílias têm dificuldades para cuidar da saúde dos seus pets, pois o atendimento veterinário não é barato.\n\nMas com trabalho e boa vontade é possível garantir a assistência que elas precisam. E é isto que estamos fazendo. ",False,,,
7576,34742,D845,2022-08-17,"Agradeço especialmente o empenho do vice-prefeito @RicardoGomesPOA, nosso prefeito do 4º Distrito, que liderou na gestão a consolidação do projeto. Ganha a cidade com uma proposta moderna, com mérito social e econômico.",False,,,
7577,33901,D4,2022-01-25,"Também ratifica o acesso das pessoas a unidades comerciais e prestadoras de serviço independentemente de comprovação do esquema vacinal, desde que atendidas as regras sanitárias.",True,unclear,positive,false
7578,35305,D1408,2022-01-26,"Hoje, avançamos na vacinação das crianças de 10 anos em Aracaju. Papai e mamãe, não deixe de vacinar sua criança. 🙏✨  #VacinasSalvamVidas",True,favorable,positive,true
7579,35256,D1359,2022-03-02,"Marco Lilás...Mulheres façam o preventivo no colo do útero, este tipo de câncer se descoberto a tempo é 100% curável. ",False,,,
7580,35128,D1231,2022-10-16,"Bolsonaro mente e reconhece ao mesmo temoo sua culpa pelas milhares de mortes pela #Covid_19 no Brasil. Demorou porque quis a comprar as vacinas, que poderiam ter sido superfaturadas. #LulaPresidente1⃣3⃣ #LulaNaBand ",True,favorable,negative,false
7581,34606,D709,2022-09-29,"Essa é a Ana Laura, de 5 anos. Tive a alegria de dar a ela a vacina contra a poliomielite no Posto de Saúde Manoel Carlos Gouveia, nesta manhã. A unidade foi completamente requalificada, mais uma obra que entregamos à população, desta vez no Jardim das Oliveiras. 🎉 ",False,,,
7582,21349,B30095,2022-04-12,"Depois de desmentir que defendeu o aborto (mas defendeu!), Lula desmente agora ter sugerido limites para o consumo da classe média (mas sugeriu!). \n\nAcho que está na hora de o Lula mandar o Lula fechar a boca!",False,,,
7583,35042,D1145,2022-09-03,"🚌Com o bilhete único, o transporte vai ficar mais barato para o povo. Será possível fazer a troca de veículo em qualquer lugar, sem precisar ir pra um terminal de integração, além da pessoa poder andar quantas vezes quiser, inclusive nos finais de semana. É possível! #MaríliaÉ77 ",False,,,
7584,34093,D196,2022-06-30,"#tbt da última semana. Participando do Fórum Brazil UK, em Oxford, com o ministro Luís Roberto Barroso, do Supremo Tribunal Federal. ",False,,,
